lat,lon,risk,row,col
1116013.3428608703,646539.469215034,0.809791088104248,634,960
1120923.3428608703,640219.469215034,0.8097900152206421,143,328
1119333.3428608703,639149.469215034,0.8097885847091675,302,221
1109973.3428608703,654339.469215034,0.8097871541976929,1238,1740
1115553.3428608703,637369.469215034,0.8097862005233765,680,43
1120303.3428608703,641579.469215034,0.8097859621047974,205,464
1121503.3428608703,645989.469215034,0.8097832202911377,85,905
1115163.3428608703,646039.469215034,0.809782862663269,719,910
1106973.3428608703,639459.469215034,0.8097813129425049,1538,252
1110163.3428608703,651419.469215034,0.8097777366638184,1219,1448
1103203.3428608703,657239.469215034,0.8097773790359497,1915,2030
1109453.3428608703,649269.469215034,0.809775710105896,1290,1233
1120503.3428608703,646489.469215034,0.8097676038742065,185,955
1102973.3428608703,657779.469215034,0.8097647428512573,1938,2084
1112913.3428608703,641819.469215034,0.8097537755966187,944,488
1116943.3428608703,651149.469215034,0.8097532987594604,541,1421
1118173.3428608703,653359.469215034,0.8097487688064575,418,1642
1115453.3428608703,649289.469215034,0.8097454309463501,690,1235
1120623.3428608703,652939.469215034,0.8097449541091919,173,1600
1110553.3428608703,638459.469215034,0.8097442388534546,1180,152
1104253.3428608703,649069.469215034,0.8097424507141113,1810,1213
1104453.3428608703,646449.469215034,0.8097379207611084,1790,951
1102543.3428608703,649439.469215034,0.8097368478775024,1981,1250
1103783.3428608703,646589.469215034,0.8097362518310547,1857,965
1119403.3428608703,654939.469215034,0.809729814529419,295,1800
1116303.3428608703,655139.469215034,0.8097285032272339,605,1820
1108353.3428608703,640729.469215034,0.8097277879714966,1400,379
1114903.3428608703,647129.469215034,0.8097262382507324,745,1019
1110333.3428608703,647429.469215034,0.809723973274231,1202,1049
1117833.3428608703,646429.469215034,0.8097224235534668,452,949
1121203.3428608703,644429.469215034,0.8097081184387207,115,749
1118913.3428608703,656589.469215034,0.8097078800201416,344,1965
1113573.3428608703,638709.469215034,0.8097072839736938,878,177
1118783.3428608703,639179.469215034,0.8097059726715088,357,224
1112753.3428608703,638789.469215034,0.8097056150436401,960,185
1102473.3428608703,645209.469215034,0.809705376625061,1988,827
1109473.3428608703,652889.469215034,0.8097028732299805,1288,1595
1108453.3428608703,649759.469215034,0.8096988201141357,1390,1282
1108393.3428608703,638729.469215034,0.8096970319747925,1396,179
1101943.3428608703,649309.469215034,0.8096967935562134,2041,1237
1121513.3428608703,645849.469215034,0.8096957206726074,84,891
1120223.3428608703,644439.469215034,0.8096939325332642,213,750
1120943.3428608703,644139.469215034,0.8096933364868164,141,720
1112483.3428608703,646619.469215034,0.8096914291381836,987,968
1107133.3428608703,654879.469215034,0.8096873760223389,1522,1794
1106073.3428608703,648359.469215034,0.8096859455108643,1628,1142
1120343.3428608703,641429.469215034,0.8096833229064941,201,449
1101613.3428608703,658389.469215034,0.8096765279769897,2074,2145
1117143.3428608703,651039.469215034,0.8096743822097778,521,1410
1104803.3428608703,648449.469215034,0.8096741437911987,1755,1151
1100423.3428608703,643419.469215034,0.8096734285354614,2193,648
1111573.3428608703,647999.469215034,0.8096723556518555,1078,1106
1118293.3428608703,649539.469215034,0.8096704483032227,406,1260
1113813.3428608703,640369.469215034,0.8096693754196167,854,343
1119553.3428608703,652519.469215034,0.8096681833267212,280,1558
1109343.3428608703,652979.469215034,0.8096668720245361,1301,1604
1113623.3428608703,640239.469215034,0.8096662759780884,873,330
1118843.3428608703,646379.469215034,0.8096610307693481,351,944
1121463.3428608703,645789.469215034,0.8096553087234497,89,885
1110173.3428608703,651309.469215034,0.8096528053283691,1218,1437
1111923.3428608703,650129.469215034,0.8096517324447632,1043,1319
1115903.3428608703,646959.469215034,0.8096514940261841,645,1002
1118463.3428608703,647939.469215034,0.8096511363983154,389,1100
1110843.3428608703,642329.469215034,0.8096511363983154,1151,539
1117083.3428608703,651109.469215034,0.8096497058868408,527,1417
1101703.3428608703,643579.469215034,0.8096470832824707,2065,664
1115613.3428608703,645039.469215034,0.809645414352417,674,810
1118143.3428608703,658329.469215034,0.8096451759338379,421,2139
1111423.3428608703,655109.469215034,0.8096445798873901,1093,1817
1121363.3428608703,644779.469215034,0.8096424341201782,99,784
1120833.3428608703,640999.469215034,0.8096413612365723,152,406
1104713.3428608703,658439.469215034,0.8096407651901245,1764,2150
1103433.3428608703,648779.469215034,0.8096377849578857,1892,1184
1121323.3428608703,652849.469215034,0.809634804725647,103,1591
1119073.3428608703,639149.469215034,0.8096342086791992,328,221
1104803.3428608703,658259.469215034,0.8096330165863037,1755,2132
1104553.3428608703,649299.469215034,0.8096317052841187,1780,1236
1120073.3428608703,653339.469215034,0.8096284866333008,228,1640
1113253.3428608703,646269.469215034,0.8096277713775635,910,933
1103553.3428608703,651689.469215034,0.8096253871917725,1880,1475
1104243.3428608703,649009.469215034,0.8096237182617188,1811,1207
1116363.3428608703,641559.469215034,0.809623122215271,599,462
1108563.3428608703,640049.469215034,0.8096213340759277,1379,311
1109763.3428608703,653059.469215034,0.8096201419830322,1259,1612
1119563.3428608703,637489.469215034,0.8096168041229248,279,55
1102183.3428608703,644999.469215034,0.8096164464950562,2017,806
1117963.3428608703,653509.469215034,0.8096158504486084,439,1657
1103323.3428608703,646829.469215034,0.8096146583557129,1903,989
1111843.3428608703,647289.469215034,0.8096143007278442,1051,1035
1104713.3428608703,637139.469215034,0.8096126317977905,1764,20
1117543.3428608703,643709.469215034,0.8096072673797607,481,677
1113433.3428608703,658019.469215034,0.809606671333313,892,2108
1102813.3428608703,648829.469215034,0.8096064329147339,1954,1189
1104363.3428608703,649029.469215034,0.8096047639846802,1799,1209
1109503.3428608703,641149.469215034,0.8096030950546265,1285,421
1114293.3428608703,658699.469215034,0.8095967769622803,806,2176
1109483.3428608703,653219.469215034,0.809596061706543,1287,1628
1108403.3428608703,651569.469215034,0.8095917701721191,1395,1463
1111983.3428608703,638599.469215034,0.8095895051956177,1037,166
1110843.3428608703,638629.469215034,0.8095884323120117,1151,169
1109723.3428608703,652759.469215034,0.8095881938934326,1263,1582
1104573.3428608703,639149.469215034,0.8095850944519043,1778,221
1109703.3428608703,652719.469215034,0.8095768690109253,1265,1578
1114763.3428608703,647999.469215034,0.809576153755188,759,1106
1101513.3428608703,645359.469215034,0.8095743656158447,2084,842
1113033.3428608703,647339.469215034,0.8095724582672119,932,1040
1109353.3428608703,651649.469215034,0.8095667362213135,1300,1471
1119283.3428608703,649019.469215034,0.8095651865005493,307,1208
1111443.3428608703,654819.469215034,0.8095600605010986,1091,1788
1102913.3428608703,649089.469215034,0.8095600605010986,1944,1215
1109593.3428608703,651879.469215034,0.8095570802688599,1276,1494
1110593.3428608703,638819.469215034,0.809550404548645,1176,188
1104673.3428608703,646189.469215034,0.8095492124557495,1768,925
1105153.3428608703,637439.469215034,0.8095484972000122,1720,50
1114203.3428608703,647299.469215034,0.8095448017120361,815,1036
1116063.3428608703,641819.469215034,0.8095444440841675,629,488
1117793.3428608703,641319.469215034,0.8095431327819824,456,438
1113373.3428608703,648489.469215034,0.8095418214797974,898,1155
1104803.3428608703,648489.469215034,0.8095412254333496,1755,1155
1117883.3428608703,647549.469215034,0.8095394372940063,447,1061
1119973.3428608703,637159.469215034,0.8095382452011108,238,22
1100493.3428608703,646209.469215034,0.8095346689224243,2186,927
1114243.3428608703,647189.469215034,0.8095327615737915,811,1025
1109223.3428608703,655739.469215034,0.8095302581787109,1313,1880
1120353.3428608703,644929.469215034,0.8095263242721558,200,799
1112813.3428608703,637189.469215034,0.8095247745513916,954,25
1108223.3428608703,637149.469215034,0.8095245361328125,1413,21
1109623.3428608703,638809.469215034,0.809522271156311,1273,187
1121283.3428608703,645409.469215034,0.8095208406448364,107,847
1120463.3428608703,641039.469215034,0.8095201253890991,189,410
1108743.3428608703,640239.469215034,0.8095201253890991,1361,330
1104913.3428608703,649099.469215034,0.8095152378082275,1744,1216
1116363.3428608703,641279.469215034,0.8095149993896484,599,434
1116313.3428608703,655199.469215034,0.8095136880874634,604,1826
1116653.3428608703,639239.469215034,0.8095123767852783,570,230
1122093.3428608703,647499.469215034,0.8095109462738037,26,1056
1112883.3428608703,657219.469215034,0.8095109462738037,947,2028
1108143.3428608703,640329.469215034,0.8095101118087769,1421,339
1109453.3428608703,651239.469215034,0.8095096349716187,1290,1430
1115253.3428608703,637999.469215034,0.8095076084136963,710,106
1117593.3428608703,638729.469215034,0.809501051902771,476,179
1121173.3428608703,647069.469215034,0.8095009326934814,118,1013
1104503.3428608703,646879.469215034,0.8094997406005859,1785,994
1113293.3428608703,638319.469215034,0.8094980716705322,906,138
1119083.3428608703,648169.469215034,0.8094942569732666,327,1123
1114153.3428608703,643159.469215034,0.8094927072525024,820,622
1110393.3428608703,654169.469215034,0.8094860315322876,1196,1723
1108593.3428608703,656829.469215034,0.8094853162765503,1376,1989
1112793.3428608703,639579.469215034,0.8094842433929443,956,264
1103793.3428608703,657289.469215034,0.8094841241836548,1856,2035
1103243.3428608703,652629.469215034,0.8094829320907593,1911,1569
1118053.3428608703,647269.469215034,0.8094805479049683,430,1033
1103833.3428608703,648909.469215034,0.8094794750213623,1852,1197
1101883.3428608703,638219.469215034,0.8094764947891235,2047,128
1110393.3428608703,650849.469215034,0.8094761371612549,1196,1391
1113253.3428608703,646249.469215034,0.8094743490219116,910,931
1101303.3428608703,650379.469215034,0.8094730377197266,2105,1344
1109163.3428608703,657359.469215034,0.8094712495803833,1319,2042
1104543.3428608703,649289.469215034,0.8094711303710938,1781,1235
1121303.3428608703,642609.469215034,0.8094693422317505,105,567
1112523.3428608703,653919.469215034,0.8094648122787476,983,1698
1116463.3428608703,649529.469215034,0.8094635009765625,589,1259
1107193.3428608703,654089.469215034,0.8094596862792969,1516,1715
1113483.3428608703,658189.469215034,0.809457540512085,887,2125
1109333.3428608703,653299.469215034,0.8094472885131836,1302,1636
1113973.3428608703,645889.469215034,0.8094470500946045,838,895
1113773.3428608703,639619.469215034,0.8094468116760254,858,268
1113533.3428608703,640749.469215034,0.8094468116760254,882,381
1117543.3428608703,654409.469215034,0.8094451427459717,481,1747
1103333.3428608703,645949.469215034,0.8094438314437866,1902,901
1114643.3428608703,648239.469215034,0.8094394207000732,771,1130
1104793.3428608703,648419.469215034,0.8094309568405151,1756,1148
1109133.3428608703,653589.469215034,0.8094303607940674,1322,1665
1111683.3428608703,638259.469215034,0.8094285726547241,1067,132
1114333.3428608703,654829.469215034,0.8094279766082764,802,1789
1101943.3428608703,645209.469215034,0.8094273805618286,2041,827
1102193.3428608703,649369.469215034,0.8094226121902466,2016,1243
1110143.3428608703,657349.469215034,0.8094190359115601,1221,2041
1107813.3428608703,651899.469215034,0.8094125986099243,1454,1496
1101713.3428608703,647949.469215034,0.8094106912612915,2064,1101
1119643.3428608703,647469.469215034,0.8094100952148438,271,1053
1103153.3428608703,657309.469215034,0.8094097375869751,1920,2037
1117553.3428608703,656199.469215034,0.8094089031219482,480,1926
1105973.3428608703,653209.469215034,0.8094083070755005,1638,1627
1119043.3428608703,648189.469215034,0.8093998432159424,331,1125
1111473.3428608703,638439.469215034,0.8093968629837036,1088,150
1100373.3428608703,639319.469215034,0.8093963861465454,2198,238
1118233.3428608703,652569.469215034,0.8093892335891724,412,1563
1104733.3428608703,658179.469215034,0.8093843460083008,1762,2124
1118923.3428608703,656599.469215034,0.8093835115432739,343,1966
1102793.3428608703,657119.469215034,0.8093832731246948,1956,2018
1116533.3428608703,646299.469215034,0.8093823194503784,582,936
1121013.3428608703,642089.469215034,0.8093807697296143,134,515
1116103.3428608703,647329.469215034,0.8093799352645874,625,1039
1108863.3428608703,638219.469215034,0.8093774318695068,1349,128
1103613.3428608703,647219.469215034,0.8093771934509277,1874,1028
1121963.3428608703,654059.469215034,0.8093751668930054,39,1712
1104753.3428608703,657989.469215034,0.8093746900558472,1760,2105
1121083.3428608703,647779.469215034,0.8093678951263428,127,1084
1104083.3428608703,647449.469215034,0.8093671798706055,1827,1051
1113333.3428608703,641049.469215034,0.8093670606613159,902,411
1101343.3428608703,656749.469215034,0.8093670606613159,2101,1981
1116673.3428608703,655379.469215034,0.8093653917312622,568,1844
1120473.3428608703,641319.469215034,0.8093631267547607,188,438
1119043.3428608703,639699.469215034,0.809362530708313,331,276
1113033.3428608703,647369.469215034,0.8093622922897339,932,1043
1114423.3428608703,643929.469215034,0.8093603849411011,793,699
1120703.3428608703,647789.469215034,0.8093599081039429,165,1085
1114283.3428608703,638399.469215034,0.8093583583831787,807,146
1118573.3428608703,652759.469215034,0.8093576431274414,378,1582
1117923.3428608703,647489.469215034,0.8093571662902832,443,1055
1102273.3428608703,645509.469215034,0.8093520402908325,2008,857
1115093.3428608703,644439.469215034,0.8093518018722534,726,750
1109323.3428608703,648139.469215034,0.8093504905700684,1303,1120
1113723.3428608703,643769.469215034,0.8093483448028564,863,683
1110623.3428608703,637919.469215034,0.80934739112854,1173,98
1116283.3428608703,646489.469215034,0.8093469142913818,607,955
1111933.3428608703,638639.469215034,0.8093466758728027,1042,170
1113253.3428608703,638709.469215034,0.8093461990356445,910,177
1122123.3428608703,654209.469215034,0.8093457221984863,23,1727
1116523.3428608703,651449.469215034,0.8093446493148804,583,1451
1115013.3428608703,657379.469215034,0.8093425035476685,734,2044
1101713.3428608703,649909.469215034,0.8093323707580566,2064,1297
1107943.3428608703,651979.469215034,0.8093310594558716,1441,1504
1111523.3428608703,657559.469215034,0.809326171875,1083,2062
1117663.3428608703,637289.469215034,0.8093246221542358,469,35
1101513.3428608703,655849.469215034,0.8093228340148926,2084,1891
1102783.3428608703,657119.469215034,0.8093204498291016,1957,2018
1116493.3428608703,646299.469215034,0.8093172311782837,586,936
1104423.3428608703,647539.469215034,0.8093163967132568,1793,1060
1110833.3428608703,639779.469215034,0.8093158006668091,1152,284
1121713.3428608703,657219.469215034,0.8093149662017822,64,2028
1107763.3428608703,639259.469215034,0.8093137741088867,1459,232
1108843.3428608703,638689.469215034,0.8093134164810181,1351,175
1113223.3428608703,644029.469215034,0.8093113899230957,913,709
1100413.3428608703,651209.469215034,0.8093090057373047,2194,1427
1115283.3428608703,643579.469215034,0.8093078136444092,707,664
1119693.3428608703,639039.469215034,0.8093026876449585,266,210
1110853.3428608703,650379.469215034,0.8092997074127197,1150,1344
1115133.3428608703,651159.469215034,0.8092995882034302,722,1422
1102543.3428608703,645269.469215034,0.8092968463897705,1981,833
1111363.3428608703,650029.469215034,0.8092952966690063,1099,1309
1108903.3428608703,651329.469215034,0.8092925548553467,1345,1439
1103363.3428608703,641179.469215034,0.8092917203903198,1899,424
1118383.3428608703,649909.469215034,0.8092914819717407,397,1297
1112393.3428608703,656069.469215034,0.8092906475067139,996,1913
1112383.3428608703,655899.469215034,0.8092902898788452,997,1896
1117613.3428608703,651219.469215034,0.8092900514602661,474,1428
1113453.3428608703,653419.469215034,0.8092900514602661,890,1648
1117803.3428608703,641349.469215034,0.8092870712280273,455,441
1101643.3428608703,650089.469215034,0.8092851638793945,2071,1315
1113373.3428608703,658239.469215034,0.8092819452285767,898,2130
1111163.3428608703,654749.469215034,0.809279203414917,1119,1781
1117063.3428608703,637489.469215034,0.809276819229126,529,55
1102713.3428608703,648929.469215034,0.8092764616012573,1964,1199
1102083.3428608703,638959.469215034,0.809274435043335,2027,202
1117713.3428608703,644299.469215034,0.8092719316482544,464,736
1120243.3428608703,654609.469215034,0.8092716932296753,211,1767
1116273.3428608703,656399.469215034,0.8092695474624634,608,1946
1113503.3428608703,638739.469215034,0.8092694282531738,885,180
1109313.3428608703,653009.469215034,0.8092622756958008,1304,1607
1113083.3428608703,657059.469215034,0.8092559576034546,927,2012
1108643.3428608703,641139.469215034,0.809255838394165,1371,420
1109523.3428608703,652819.469215034,0.8092553615570068,1283,1588
1121763.3428608703,645029.469215034,0.8092546463012695,59,809
1104693.3428608703,647689.469215034,0.809251070022583,1766,1075
1114823.3428608703,645329.469215034,0.8092424869537354,753,839
1119043.3428608703,638329.469215034,0.8092418909072876,331,139
1120943.3428608703,639989.469215034,0.8092416524887085,141,305
1101533.3428608703,656999.469215034,0.8092403411865234,2082,2006
1108263.3428608703,655859.469215034,0.8092387914657593,1409,1892
1108703.3428608703,651139.469215034,0.8092343807220459,1365,1420
1101923.3428608703,649539.469215034,0.809232234954834,2043,1260
1116103.3428608703,650369.469215034,0.8092319965362549,625,1343
1102893.3428608703,648099.469215034,0.8092310428619385,1946,1116
1112093.3428608703,657259.469215034,0.8092293739318848,1026,2032
1101733.3428608703,656689.469215034,0.8092286586761475,2062,1975
1109013.3428608703,649379.469215034,0.8092273473739624,1334,1244
1109933.3428608703,650759.469215034,0.8092215061187744,1242,1382
1114383.3428608703,643899.469215034,0.809220552444458,797,696
1104563.3428608703,649009.469215034,0.8092186450958252,1779,1207
1101543.3428608703,655529.469215034,0.809218168258667,2081,1859
1100443.3428608703,650419.469215034,0.809218168258667,2191,1348
1100463.3428608703,651009.469215034,0.8092180490493774,2189,1407
1108413.3428608703,655839.469215034,0.8092160224914551,1394,1890
1103833.3428608703,646579.469215034,0.8092151880264282,1852,964
1122113.3428608703,648479.469215034,0.809213399887085,24,1154
1103033.3428608703,657219.469215034,0.8092131614685059,1932,2028
1109593.3428608703,653299.469215034,0.8092111349105835,1276,1636
1105163.3428608703,637439.469215034,0.8092083930969238,1719,50
1120563.3428608703,640949.469215034,0.8092062473297119,179,401
1120663.3428608703,641109.469215034,0.8092054128646851,169,417
1108443.3428608703,654339.469215034,0.8092045783996582,1391,1740
1113963.3428608703,645789.469215034,0.8092038631439209,839,885
1118003.3428608703,658399.469215034,0.8092035055160522,435,2146
1113233.3428608703,657889.469215034,0.8092027902603149,912,2095
1120313.3428608703,641339.469215034,0.809201717376709,204,440
1117513.3428608703,652349.469215034,0.8092014789581299,484,1541
1119103.3428608703,648119.469215034,0.8091992139816284,325,1118
1113973.3428608703,640419.469215034,0.8091990947723389,838,348
1118233.3428608703,653409.469215034,0.8091988563537598,412,1647
1101673.3428608703,645319.469215034,0.8091984987258911,2068,838
1120313.3428608703,644719.469215034,0.8091964721679688,204,778
1117863.3428608703,658479.469215034,0.8091933727264404,449,2154
1119903.3428608703,654709.469215034,0.8091881275177002,245,1777
1114203.3428608703,642889.469215034,0.8091858625411987,815,595
1117453.3428608703,655519.469215034,0.8091835975646973,490,1858
1111313.3428608703,639619.469215034,0.8091835975646973,1104,268
1112293.3428608703,652099.469215034,0.8091826438903809,1006,1516
1109343.3428608703,640639.469215034,0.8091816902160645,1301,370
1121583.3428608703,651479.469215034,0.8091815710067749,77,1454
1120273.3428608703,646649.469215034,0.8091809749603271,208,971
1114193.3428608703,643049.469215034,0.8091789484024048,816,611
1110353.3428608703,639239.469215034,0.8091777563095093,1200,230
1120163.3428608703,644499.469215034,0.8091775178909302,219,756
1106373.3428608703,655939.469215034,0.8091752529144287,1598,1900
1119403.3428608703,644799.469215034,0.8091744184494019,295,786
1110253.3428608703,650839.469215034,0.809172511100769,1210,1390
1111413.3428608703,650109.469215034,0.8091719150543213,1094,1317
1117363.3428608703,651649.469215034,0.8091684579849243,499,1471
1111303.3428608703,639629.469215034,0.8091684579849243,1105,269
1114753.3428608703,647329.469215034,0.8091682195663452,760,1039
1107243.3428608703,640649.469215034,0.8091634511947632,1511,371
1104183.3428608703,649049.469215034,0.8091633319854736,1817,1211
1111413.3428608703,640219.469215034,0.8091627359390259,1094,328
1104153.3428608703,656279.469215034,0.8091623783111572,1820,1934
1115213.3428608703,645319.469215034,0.8091621398925781,714,838
1114393.3428608703,653229.469215034,0.8091615438461304,796,1629
1110403.3428608703,654169.469215034,0.809160590171814,1195,1723
1121833.3428608703,646779.469215034,0.8091567754745483,52,984
1109163.3428608703,656049.469215034,0.80915367603302,1319,1911
1117573.3428608703,655889.469215034,0.8091517686843872,478,1895
1100583.3428608703,640369.469215034,0.809147834777832,2177,343
1114013.3428608703,645799.469215034,0.8091474771499634,834,886
1121413.3428608703,652959.469215034,0.8091462850570679,94,1602
1121193.3428608703,644159.469215034,0.8091453313827515,116,722
1120163.3428608703,656169.469215034,0.8091440200805664,219,1923
1101173.3428608703,643719.469215034,0.8091416358947754,2118,678
1122283.3428608703,649519.469215034,0.8091403245925903,7,1258
1111653.3428608703,655539.469215034,0.809138298034668,1070,1860
1113333.3428608703,638739.469215034,0.8091374635696411,902,180
1121813.3428608703,646779.469215034,0.8091373443603516,54,984
1105343.3428608703,637459.469215034,0.8091351985931396,1701,52
1110753.3428608703,639259.469215034,0.8091323375701904,1160,232
1117123.3428608703,646939.469215034,0.8091316223144531,523,1000
1109443.3428608703,653339.469215034,0.809130072593689,1291,1640
1120293.3428608703,640799.469215034,0.8091273307800293,206,386
1110493.3428608703,654449.469215034,0.8091228008270264,1186,1751
1120663.3428608703,640709.469215034,0.809119701385498,169,377
1100743.3428608703,644949.469215034,0.8091126680374146,2161,801
1105623.3428608703,653339.469215034,0.8091119527816772,1673,1640
1111613.3428608703,642029.469215034,0.8091102838516235,1074,509
1113473.3428608703,653459.469215034,0.8091042041778564,888,1652
1120943.3428608703,639919.469215034,0.8091025352478027,141,298
1103783.3428608703,648809.469215034,0.8091012239456177,1857,1187
1113993.3428608703,645739.469215034,0.8091003894805908,836,880
1108133.3428608703,638009.469215034,0.8090996742248535,1422,107
1109143.3428608703,651669.469215034,0.8090956211090088,1321,1473
1118593.3428608703,655209.469215034,0.809093713760376,376,1827
1122283.3428608703,645859.469215034,0.8090903759002686,7,892
1121903.3428608703,646729.469215034,0.8090898990631104,45,979
1108553.3428608703,638059.469215034,0.8090895414352417,1380,112
1106193.3428608703,648239.469215034,0.8090894222259521,1616,1130
1106213.3428608703,638849.469215034,0.8090890645980835,1614,191
1110873.3428608703,640269.469215034,0.809086799621582,1148,333
1118633.3428608703,644029.469215034,0.8090839385986328,372,709
1119303.3428608703,639119.469215034,0.8090829849243164,305,218
1122253.3428608703,639609.469215034,0.8090825080871582,10,267
1107003.3428608703,655129.469215034,0.8090810775756836,1535,1819
1111213.3428608703,638059.469215034,0.809075117111206,1114,112
1122183.3428608703,647499.469215034,0.8090728521347046,17,1056
1110613.3428608703,654709.469215034,0.8090704679489136,1174,1777
1104493.3428608703,638549.469215034,0.8090701103210449,1786,161
1118033.3428608703,649269.469215034,0.8090667724609375,432,1233
1110103.3428608703,650509.469215034,0.809062123298645,1225,1357
1122113.3428608703,654519.469215034,0.8090598583221436,24,1758
1119263.3428608703,652739.469215034,0.8090595006942749,309,1580
1109313.3428608703,651809.469215034,0.8090585470199585,1304,1487
1113423.3428608703,645449.469215034,0.8090580701828003,893,851
1100733.3428608703,646139.469215034,0.8090579509735107,2162,920
1111413.3428608703,637299.469215034,0.8090548515319824,1094,36
1112303.3428608703,656079.469215034,0.8090535402297974,1005,1914
1105723.3428608703,638169.469215034,0.8090500831604004,1663,123
1121873.3428608703,652529.469215034,0.8090492486953735,48,1559
1121793.3428608703,646749.469215034,0.8090474605560303,56,981
1115783.3428608703,638749.469215034,0.8090474605560303,657,181
1121023.3428608703,647799.469215034,0.8090462684631348,133,1086
1101633.3428608703,645269.469215034,0.8090453147888184,2072,833
1104023.3428608703,651929.469215034,0.8090450763702393,1833,1499
1121683.3428608703,648509.469215034,0.8090440034866333,67,1157
1110103.3428608703,639179.469215034,0.8090386390686035,1225,224
1110983.3428608703,639709.469215034,0.8090364933013916,1137,277
1111413.3428608703,638499.469215034,0.8090344667434692,1094,156
1113573.3428608703,653059.469215034,0.809033989906311,878,1612
1116653.3428608703,650589.469215034,0.8090301752090454,570,1365
1109263.3428608703,653819.469215034,0.8090301752090454,1309,1688
1118833.3428608703,637149.469215034,0.8090282678604126,352,21
1113633.3428608703,640119.469215034,0.8090224266052246,872,318
1120233.3428608703,644779.469215034,0.8090183734893799,212,784
1112393.3428608703,651929.469215034,0.8090176582336426,996,1499
1112853.3428608703,648299.469215034,0.8090168237686157,950,1136
1121813.3428608703,655429.469215034,0.8090157508850098,54,1849
1120673.3428608703,640709.469215034,0.8090142011642456,168,377
1112343.3428608703,649409.469215034,0.8090126514434814,1001,1247
1100323.3428608703,651159.469215034,0.8090106248855591,2203,1422
1117273.3428608703,637349.469215034,0.80901038646698,508,41
1113503.3428608703,653399.469215034,0.8090090751647949,885,1646
1103453.3428608703,648839.469215034,0.8090089559555054,1890,1190
1115043.3428608703,648209.469215034,0.8090065717697144,731,1127
1100933.3428608703,652009.469215034,0.8090002536773682,2142,1507
1108913.3428608703,638329.469215034,0.80899977684021,1344,139
1120663.3428608703,641309.469215034,0.8089991807937622,169,437
1119923.3428608703,654829.469215034,0.8089977502822876,243,1789
1100633.3428608703,650529.469215034,0.8089936971664429,2172,1359
1120643.3428608703,639669.469215034,0.8089919090270996,171,273
1119613.3428608703,646279.469215034,0.8089876174926758,274,934
1122063.3428608703,655519.469215034,0.8089865446090698,29,1858
1114143.3428608703,647209.469215034,0.8089841604232788,821,1027
1113283.3428608703,651829.469215034,0.808983325958252,907,1489
1111483.3428608703,655469.469215034,0.8089783191680908,1087,1853
1110893.3428608703,654849.469215034,0.8089777231216431,1146,1791
1121413.3428608703,652909.469215034,0.8089754581451416,94,1597
1112593.3428608703,638549.469215034,0.808975100517273,976,161
1114183.3428608703,643309.469215034,0.8089743852615356,817,637
1118283.3428608703,655069.469215034,0.8089721202850342,407,1813
1120433.3428608703,651709.469215034,0.808969259262085,192,1477
1101123.3428608703,656119.469215034,0.8089686632156372,2123,1918
1116073.3428608703,646739.469215034,0.808967113494873,628,980
1112763.3428608703,638809.469215034,0.8089666366577148,959,187
1120193.3428608703,644969.469215034,0.8089660406112671,216,803
1118483.3428608703,646849.469215034,0.8089637756347656,387,991
1101023.3428608703,643919.469215034,0.8089584112167358,2133,698
1107863.3428608703,637369.469215034,0.8089547157287598,1449,43
1115053.3428608703,645089.469215034,0.8089437484741211,730,815
1110103.3428608703,637389.469215034,0.8089426755905151,1225,45
1117243.3428608703,658209.469215034,0.8089408874511719,511,2127
1119213.3428608703,649179.469215034,0.8089407682418823,314,1224
1112503.3428608703,646589.469215034,0.8089404106140137,985,965
1113123.3428608703,654109.469215034,0.8089381456375122,923,1717
1121873.3428608703,656879.469215034,0.8089371919631958,48,1994
1108903.3428608703,649479.469215034,0.8089321851730347,1345,1254
1104773.3428608703,652429.469215034,0.8089301586151123,1758,1549
1120983.3428608703,644289.469215034,0.8089267015457153,137,735
1112663.3428608703,637309.469215034,0.8089215755462646,969,37
1121873.3428608703,654389.469215034,0.8089194297790527,48,1745
1112723.3428608703,657179.469215034,0.808916449546814,963,2024
1121933.3428608703,647019.469215034,0.8089162111282349,42,1008
1101573.3428608703,643589.469215034,0.8089139461517334,2078,665
1120943.3428608703,644119.469215034,0.8089079856872559,141,718
1117303.3428608703,658199.469215034,0.8089028596878052,505,2126
1120933.3428608703,640149.469215034,0.8089009523391724,142,321
1104743.3428608703,658209.469215034,0.8089002370834351,1761,2127
1121753.3428608703,654859.469215034,0.8088983297348022,60,1792
1100543.3428608703,640389.469215034,0.8088921308517456,2181,345
1109543.3428608703,638799.469215034,0.8088910579681396,1281,186
1105463.3428608703,649539.469215034,0.8088853359222412,1689,1260
1115823.3428608703,642959.469215034,0.808884859085083,653,602
1119073.3428608703,644389.469215034,0.8088842630386353,328,745
1109613.3428608703,653009.469215034,0.8088819980621338,1274,1607
1120323.3428608703,641089.469215034,0.8088759183883667,203,415
1100643.3428608703,646319.469215034,0.808875560760498,2171,938
1107253.3428608703,654109.469215034,0.808875322341919,1510,1717
1103973.3428608703,646579.469215034,0.8088741302490234,1838,964
1111143.3428608703,652299.469215034,0.8088738918304443,1121,1536
1117563.3428608703,651259.469215034,0.8088734149932861,479,1432
1121873.3428608703,647279.469215034,0.808871865272522,48,1034
1106043.3428608703,638829.469215034,0.808871865272522,1631,189
